time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.7200000000000003,0.4131993447249602,-0.06791548739227787,7.676985252500178,4.711480971879732,3.491328190451611,0.0,1.755283271080422,-0.21134864271126846,-6.58772204020078,-11.298746754366247,13.431081084228362,0.0,-67.29501394578192,-507.5454195978561,-631.3579298207061,456.4843511173221
0.7800000000000004,0.5286647679129072,-0.07424843229927755,7.261618628814252,4.49920014192478,4.49210305145564,0.0,2.1770412671481,-0.15335432046020758,-7.181399890463818,-12.196320172454893,13.277634636307335,0.0,-203.18315431137,-452.2300494780212,-596.9975184498662,399.2836240634833
0.8400000000000004,0.6742181296298442,-0.08113074271541983,6.811642851369247,3.255693668236951,5.35279354350358,0.0,2.66545251383707,-0.060248824751060956,-7.8062587975899955,-14.113946649523708,13.189155888103855,0.0,-62.71595315278043,-410.45034797738214,-595.163345990767,229.04058681252738
0.9000000000000005,0.837799831115779,-0.08501794961772825,6.315628344501585,2.743343392078099,1.6551671506307581,0.0,2.593357746659188,-0.04956256873611799,-8.719472557617364,-14.31426401404431,13.649375110044438,0.0,26.382705998624676,-456.0750568549396,-576.3721580316138,348.9131641165736
0.9600000000000005,0.9909489607826485,-0.08822070851613457,5.776488037226185,0.4775853725823076,1.6469697050186358,0.0,2.509032125051296,-0.0516001965191896,-9.286702124279609,-12.428419458889424,11.948878018683532,0.0,-23.976027732185525,-206.29776604107906,-291.2513877411772,202.1293676458512
1.0200000000000005,1.1369754292135295,-0.09306342384758454,5.201499154552595,5.724762052643587,0.6710785043995813,0.0,2.3919501100463765,-0.13213935460740386,-9.855077499365596,-10.943629762144079,9.248599507503771,0.0,313.1738916524338,-139.713583551276,-242.79710798874441,170.39879765374027
1.0800000000000005,1.277727376524683,-0.1029982853235172,4.5923715442483575,5.068495310743515,1.551779999180642,0.0,2.265714206227375,-0.20603136826305754,-10.466401728243467,-10.938449827350608,9.44459290640345,0.0,-118.42378073977173,-336.2322559957313,-359.9737451925969,114.53231465618944
1.1400000000000006,1.4117221529124726,-0.11685531641236022,3.943916975104632,5.77399113107181,0.8501399821351008,0.0,2.216850103522081,-0.2687493305332058,-11.116998214353279,-10.536926517597937,8.281735892673638,0.0,144.14787951335245,-125.33061635767909,-300.41223679678654,76.6465042730401
1.2000000000000006,1.5442696798756195,-0.13472861711501977,3.2583495293285645,5.240273074406886,3.310254777817491,0.0,2.2451238836249745,-0.36467943698035143,-11.721525471021721,-10.646619206568035,6.962372774388188,0.0,287.2447132886591,-215.0293736593117,-344.181330451906,36.110841022682926
1.2600000000000007,1.680620613513628,-0.1540306973004095,2.5336709813586613,2.0535524138469405,3.8181597758009342,0.0,2.2962615848338843,-0.31937991935169624,-12.385232872623037,-11.740498969172934,7.065002122963777,0.0,69.81889663718832,-245.12733683529024,-523.591801877419,275.16583992865424
1.3200000000000007,1.8200278141149602,-0.1742595545160855,1.7790951784684919,2.0570718191287654,4.8013319927685885,0.0,2.2571605676561073,-0.29015197146815785,-12.80377855812432,-11.451573905573333,5.81032309131777,0.0,270.22522156590014,-156.80014716126425,-405.5604038155301,231.25273678543775
