time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.08547789370634262,-0.007166080864739955,11.413136437246779,6.280005377150802,0.02864543459636515,0.0,-0.24766259829465223,-0.0016406216669381287,2.712678938062291,-0.06802170137196031,-0.01828109124933009,0.0,458.705846799106,459.9005015628232,462.7614103955684,459.5098174334012
1.2000000000000006,-0.10092076534794332,-0.007344215734758885,11.578691660499423,6.276539726537711,0.027565860638368633,0.0,-0.2669849675349798,-0.0046718188769498455,2.805605407877347,-0.042622534869185595,-0.017422694782207718,0.0,441.4770224482395,441.5479069115096,441.10170866234415,443.1916663853587
1.2600000000000007,-0.11756765558948441,-0.007787443201790072,11.752242027652242,6.273837288585476,0.0261102703704168,0.0,-0.2877663748832508,-0.010395502217537506,2.9789717018558135,-0.05037624070304481,-0.04367486520424344,0.0,468.8980333712076,466.8540191571496,466.39653120073785,465.7894737426524
1.3200000000000007,-0.13543844121850265,-0.008639452834663327,11.936824370329152,6.272961674939065,0.023891968738979585,0.0,-0.3076376551436845,-0.01818061358294574,3.1732592296131497,0.01800191860302905,-0.026132585315159513,0.0,473.8564267722805,475.2024332169722,470.98170781295346,476.2403706765669
1.3800000000000008,-0.1543323277063727,-0.009913883250924987,12.127910797831792,6.274387812982226,0.022562940333646253,0.0,-0.3220284867296082,-0.02418444244784262,3.1962282539466482,0.03334111748803062,-0.015185681041195616,0.0,420.88542589419995,421.831755939426,421.5848982613861,422.90833309666243
1.4400000000000008,-0.1741168144850673,-0.011537808428141214,12.322534764921372,6.27635395120037,0.022286184196565806,0.0,-0.3373955151365311,-0.029743410525852915,3.2909711612228976,0.03159963395886051,0.010874626767522922,0.0,443.84634577460287,445.9801092742111,445.24576775161,445.10367472176335
1.5000000000000009,-0.19493178203776995,-0.013486899875521895,12.527698080363981,6.277993082860286,0.022886073489910785,0.0,-0.35649924963547874,-0.03499817714517666,3.547044947186218,0.0169767531122085,0.008184901930313232,0.0,493.8140428798045,493.6154553996156,493.972177480727,492.8927525189683
1.560000000000001,-0.2168075780823288,-0.01569198951538615,12.743869848660914,6.27870712075323,0.02330502396357126,0.0,-0.3727344915991007,-0.038410537721514273,3.6583285270806116,-0.0009209704513091907,0.0044621482940126215,0.0,452.7174789962202,452.4177154107652,452.9036215729666,451.4616589278207
1.620000000000001,-0.23959863589217284,-0.018078099050529005,12.963847271311748,6.278550185275368,0.023484250249029337,0.0,-0.3869879040154729,-0.04113551879733333,3.674199354550119,-0.006240916249063235,-0.0001396495791427773,0.0,422.4395103199593,422.04242996244153,423.3394283136499,422.88144170006194
1.680000000000001,-0.26332551819678174,-0.02064695003514457,13.188087732808283,6.278370413852418,0.023639822378886954,0.0,-0.4039084686297918,-0.04451952683804656,3.800070484747223,0.00281087270281213,0.007563761895292646,0.0,456.9613550615272,457.57500655604383,457.76321958468657,458.48304814219
1.740000000000001,-0.2880270153197981,-0.023411029395014892,13.417944464563757,6.277993193941258,0.024061200712560904,0.0,-0.4195135711504888,-0.0476113794452143,3.8616115366890185,-0.03916693362002335,0.005918811050312568,0.0,439.2387264747008,439.10216850941805,439.59082903683515,436.09820641055524
1.8000000000000012,-0.3137193209156029,-0.02638804364982391,13.653396822512857,6.275830643193245,0.024730771389370076,0.0,-0.43694371394335596,-0.051857587031250596,3.986367979824162,-0.03043097290053058,0.01999075802489611,0.0,458.8947455593996,460.0103654201308,457.48595034521634,458.18049910449423
1.8600000000000012,-0.34042763516160823,-0.029649277437095715,13.894436286474008,6.273474990972112,0.025783780524308852,0.0,-0.45343830363510884,-0.05703731288699591,4.04805654365749,-0.06988418049929,0.012157997193815192,0.0,440.46616218938465,439.8177939600168,441.3614291583086,438.0916727831923
1.9200000000000013,-0.3681347266341751,-0.033272147075938584,14.13878467372208,6.269031690388218,0.026524260849845938,0.0,-0.47019796555247484,-0.06412904368739968,4.096706851683312,-0.08406767879659804,0.0127055173318287,0.0,436.7040099273908,436.7495627785107,436.3829238819608,435.19275417037005
1.9800000000000013,-0.39690869810604407,-0.037434882885871316,14.387801270276247,6.263694706318853,0.026928638188351783,0.0,-0.48899013706574707,-0.07515477404119625,4.203445772249507,-0.10113257639226163,-0.009186748970273117,0.0,456.187555194261,454.43589052972385,455.1279617461923,453.7534176880533
2.0400000000000014,-0.42676625154720904,-0.04233644600462828,14.641441759741268,6.258597132306559,0.026113841865671006,0.0,-0.5061971625413159,-0.08874233450641807,4.251050014006079,-0.06407481081813224,-0.024259109487692596,0.0,438.1341854282596,436.87923304257197,435.3041892432719,438.3877486903118
2.1000000000000014,-0.4576383441166162,-0.04814378174399592,14.897945871354786,6.2552204563331735,0.024531150080070674,0.0,-0.522728587235647,-0.10516826288163102,4.298902187175302,-0.04403604485247693,-0.03099367886551662,0.0,437.91708033237745,437.3563073349252,436.83506983440424,438.5006864969775
2.1600000000000015,-0.489468071426611,-0.05499281963618383,15.157162817962545,6.2527509035828075,0.023071167239665513,0.0,-0.5381092048378482,-0.1233669016803086,4.341497703193949,-0.03595167885246737,-0.013549224919694668,0.0,436.70911473778546,438.1617788803108,434.95036178103715,435.62601405838905
2.2200000000000015,-0.5222569561440739,-0.06305944470278826,15.42155360357295,6.250893504592732,0.022228123181514015,0.0,-0.5547571731892323,-0.1457169972935435,4.471022967290157,-0.022480514893621142,-0.015073075140626951,0.0,464.817387211225,464.6980620660557,462.1929295042857,463.2531892167313
2.2800000000000016,-0.5560164177208105,-0.07248876291568326,15.693237141004099,6.249258939695604,0.020863207259463223,0.0,-0.5704419279859692,-0.1687317007467541,4.584640467040323,-0.03905472011174919,-0.046139768255976744,0.0,461.1386933292348,458.6776648043412,460.6524083912834,459.3395820766793
2.3400000000000016,-0.5906160633655999,-0.08322432450058424,15.96847485333978,6.247603834006524,0.01889494023877436,0.0,-0.582682441053268,-0.18929002857922375,4.589927305039475,-0.011141826752341823,-0.014487480774945606,0.0,424.89255625167533,427.59719535376064,425.9652728585453,428.34553733198544
2.4000000000000017,-0.6259843893546073,-0.0953381114223455,16.247394630067976,6.2471994548319785,0.01819949216236605,0.0,-0.5961745877467005,-0.21454087388486104,4.706919881915234,0.000863825725057844,-0.006349392217664064,0.0,462.0216200111774,462.6629907641358,461.0920625949299,462.0397501966934
2.4600000000000017,-0.6621280165527416,-0.10892996140580913,16.532134535888975,6.24700000147115,0.01748253536762423,0.0,-0.6085590980845527,-0.2385152051805339,4.784087196467161,-0.013395223656816394,-0.026548941697202615,0.0,450.8944466361558,449.2594983427684,451.93780234480556,450.7869618161574
2.520000000000002,-0.6990578904480688,-0.12409720243902317,16.82507217400523,6.24590125192784,0.015580989257835576,0.0,-0.6222266918490035,-0.2671372812406555,4.979666090034744,-0.030618123966304797,-0.04473244720440332,0.0,487.92862581357616,486.56876005203696,486.90722619158043,485.6169528768316
